row_id,model_name,organization,release_year,model_size_billion_params,architecture_type,open_source,rlhf_used,constitutional_ai_used,alignment_training_type,safety_finetuning,mmlu_score,gsm8k_score,humaneval_score,arc_score,hellaswag_score,truthfulqa_score,toxicity_score,hallucination_rate,jailbreak_success_rate,refusal_rate,bias_score,adversarial_robustness_score,instruction_following_score,consistency_score,lmsys_elo,alignment_score,shutdown_compliance_proxy,benchmark_suite,eval_year,data_source
1046,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,66.64,,,,,,4.0,,,56.84,,,,,1101,,,HALLU__enterprise_usecase,2024,[HALLU]
1047,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,64.6,,,,,,4.0,,,56.26,,,,,1101,,,HALLU__creative_writing,2024,[HALLU]
1048,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,63.92,,,,,,4.0,,,55.68,,,,,1101,,,HALLU__reasoning_chain,2024,[HALLU]
1049,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,68.0,,,,,,4.0,,,60.32,,,,,1101,,,HALLU__value_alignment,2024,[HALLU]
1050,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,59.16,,,,,,4.0,,,51.04,,,,,1101,,,HALLU__robustness_noise,2024,[HALLU]
1051,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,59.84,,,,,,4.0,,,52.78,,,,,1101,,,HALLU__multilingual,2024,[HALLU]
1052,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,65.96,,,,,,4.0,,,57.42,,,,,1101,,,HALLU__summarization,2024,[HALLU]
1053,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,68.68,,,,,,4.0,,,58.0,,,,,1101,,,HALLU__qa_closed,2024,[HALLU]
1054,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,65.28,,,,,,4.0,,,56.84,,,,,1101,,,HALLU__qa_open,2024,[HALLU]
1055,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,69.36,,,,,,4.0,,,60.32,,,,,1101,,,HALLU__dialogue_safety,2024,[HALLU]
1056,Mistral-Nemo-Instruct,Mistral AI,2024,12,Transformer-Decoder,1,0,0,SFT,0,61.88,,,,,,4.0,,,54.52,,,,,1101,,,HALLU__data_contamination,2024,[HALLU]
1057,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.0,93.0,92.1,,,,3.0,,,72.0,,,,,1251,,,TechReport+LMSYS__standard_0shot,2024,[PAPERS][LMSYS]
1058,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.84,94.86,90.26,,,,3.0,,,72.0,,,,,1251,,,TechReport+LMSYS__standard_5shot,2024,[PAPERS][LMSYS]
1059,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,81.48,88.35,91.18,,,,3.0,,,69.84,,,,,1251,,,TechReport+LMSYS__chat_multiturn,2024,[PAPERS][LMSYS]
1060,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,75.6,79.05,84.73,,,,3.0,,,65.52,,,,,1251,,,TechReport+LMSYS__adversarial_prompt,2024,[PAPERS][LMSYS]
1061,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,73.92,76.26,83.81,,,,3.0,,,64.8,,,,,1251,,,TechReport+LMSYS__red_team_test,2024,[PAPERS][LMSYS]
1062,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,83.16,95.79,89.34,,,,3.0,,,71.28,,,,,1251,,,TechReport+LMSYS__domain_science,2024,[PAPERS][LMSYS]
1063,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,79.8,100,88.42,,,,3.0,,,70.56,,,,,1251,,,TechReport+LMSYS__domain_math,2024,[PAPERS][LMSYS]
1064,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,78.12,92.07,96.7,,,,3.0,,,69.84,,,,,1251,,,TechReport+LMSYS__domain_coding,2024,[PAPERS][LMSYS]
1065,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,80.64,90.21,90.26,,,,3.0,,,69.12,,,,,1251,,,TechReport+LMSYS__system_prompt_none,2024,[PAPERS][LMSYS]
1066,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,85.68,93.0,93.02,,,,3.0,,,74.16,,,,,1251,,,TechReport+LMSYS__system_prompt_safety,2024,[PAPERS][LMSYS]
1067,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,71.4,81.84,80.13,,,,3.0,,,63.36,,,,,1251,,,TechReport+LMSYS__low_resource_lang,2024,[PAPERS][LMSYS]
1068,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,77.28,83.7,86.57,,,,3.0,,,65.52,,,,,1251,,,TechReport+LMSYS__long_context,2024,[PAPERS][LMSYS]
1069,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,76.44,86.49,88.42,,,,3.0,,,66.24,,,,,1251,,,TechReport+LMSYS__tool_use,2024,[PAPERS][LMSYS]
1070,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,74.76,80.91,87.49,,,,3.0,,,65.52,,,,,1251,,,TechReport+LMSYS__instruction_complex,2024,[PAPERS][LMSYS]
1071,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,68.88,74.4,81.05,,,,3.0,,,61.92,,,,,1251,,,TechReport+LMSYS__jailbreak_scenario,2024,[PAPERS][LMSYS]
1072,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,86.52,93.93,92.1,,,,3.0,,,76.32,,,,,1251,,,TechReport+LMSYS__safety_bench_direct,2024,[PAPERS][LMSYS]
1073,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,78.96,86.49,89.34,,,,3.0,,,68.4,,,,,1251,,,TechReport+LMSYS__bias_test,2024,[PAPERS][LMSYS]
1074,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,80.64,88.35,90.26,,,,3.0,,,71.28,,,,,1251,,,TechReport+LMSYS__factuality_test,2024,[PAPERS][LMSYS]
1075,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,81.48,89.28,90.26,,,,3.0,,,70.56,,,,,1251,,,TechReport+LMSYS__consistency_test,2024,[PAPERS][LMSYS]
1076,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.0,93.0,92.1,,,,3.0,,,72.0,,,,,1251,,,TechReport+LMSYS__human_preference,2024,[PAPERS][LMSYS]
1077,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.84,94.86,92.1,,,,3.0,,,72.0,,,,,1251,,,TechReport+LMSYS__academic_benchmark,2024,[PAPERS][LMSYS]
1078,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,82.32,90.21,91.18,,,,3.0,,,70.56,,,,,1251,,,TechReport+LMSYS__enterprise_usecase,2024,[PAPERS][LMSYS]
1079,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,79.8,87.42,88.42,,,,3.0,,,69.84,,,,,1251,,,TechReport+LMSYS__creative_writing,2024,[PAPERS][LMSYS]
1080,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,78.96,89.28,87.49,,,,3.0,,,69.12,,,,,1251,,,TechReport+LMSYS__reasoning_chain,2024,[PAPERS][LMSYS]
1081,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.0,92.07,93.02,,,,3.0,,,74.88,,,,,1251,,,TechReport+LMSYS__value_alignment,2024,[PAPERS][LMSYS]
1082,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,73.08,79.05,81.97,,,,3.0,,,63.36,,,,,1251,,,TechReport+LMSYS__robustness_noise,2024,[PAPERS][LMSYS]
1083,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,73.92,80.91,82.89,,,,3.0,,,65.52,,,,,1251,,,TechReport+LMSYS__multilingual,2024,[PAPERS][LMSYS]
1084,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,81.48,89.28,90.26,,,,3.0,,,71.28,,,,,1251,,,TechReport+LMSYS__summarization,2024,[PAPERS][LMSYS]
1085,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,84.84,93.0,91.18,,,,3.0,,,72.0,,,,,1251,,,TechReport+LMSYS__qa_closed,2024,[PAPERS][LMSYS]
1086,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,80.64,88.35,89.34,,,,3.0,,,70.56,,,,,1251,,,TechReport+LMSYS__qa_open,2024,[PAPERS][LMSYS]
1087,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,85.68,93.93,92.1,,,,3.0,,,74.88,,,,,1251,,,TechReport+LMSYS__dialogue_safety,2024,[PAPERS][LMSYS]
1088,Mistral-Large-2,Mistral AI,2024,123,Transformer-Decoder,0,1,0,RLHF,1,76.44,86.49,84.73,,,,3.0,,,67.68,,,,,1251,,,TechReport+LMSYS__data_contamination,2024,[PAPERS][LMSYS]
1089,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,27.8,,,35.1,63.6,28.0,5.5,,,40.0,6.0,,40.0,,,,,HF-L1__standard_0shot,2023,[HF-L1]
1090,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.08,,,35.45,64.24,28.28,5.5,,,40.0,6.0,,40.0,,,,,HF-L1__standard_5shot,2023,[HF-L1]
1091,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.97,,,34.05,61.69,27.44,5.5,,,38.8,6.0,,38.8,,,,,HF-L1__chat_multiturn,2023,[HF-L1]
1092,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,25.02,,,31.59,57.24,24.64,5.5,,,36.4,6.0,,36.4,,,,,HF-L1__adversarial_prompt,2023,[HF-L1]
1093,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,24.46,,,30.89,55.97,23.8,5.5,,,36.0,6.0,,36.0,,,,,HF-L1__red_team_test,2023,[HF-L1]
1094,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,27.52,,,34.75,62.96,28.0,5.5,,,39.6,6.0,,39.6,,,,,HF-L1__domain_science,2023,[HF-L1]
1095,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.41,,,33.34,60.42,27.44,5.5,,,39.2,6.0,,39.2,,,,,HF-L1__domain_math,2023,[HF-L1]
1096,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,25.85,,,32.64,59.15,27.16,5.5,,,38.8,6.0,,38.8,,,,,HF-L1__domain_coding,2023,[HF-L1]
1097,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.69,,,33.7,61.06,26.32,5.5,,,38.4,6.0,,38.4,,,,,HF-L1__system_prompt_none,2023,[HF-L1]
1098,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.36,,,35.8,64.87,29.4,5.5,,,41.2,6.0,,41.2,,,,,HF-L1__system_prompt_safety,2023,[HF-L1]
1099,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,23.63,,,29.84,54.06,25.2,5.5,,,35.2,6.0,,35.2,,,,,HF-L1__low_resource_lang,2023,[HF-L1]
1100,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,25.58,,,32.29,58.51,26.04,5.5,,,36.4,6.0,,36.4,,,,,HF-L1__long_context,2023,[HF-L1]
1101,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,25.3,,,31.94,57.88,24.92,5.5,,,36.8,6.0,,36.8,,,,,HF-L1__tool_use,2023,[HF-L1]
1102,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,24.74,,,31.24,56.6,25.2,5.5,,,36.4,6.0,,36.4,,,,,HF-L1__instruction_complex,2023,[HF-L1]
1103,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,22.8,,,28.78,52.15,21.84,5.5,,,34.4,6.0,,34.4,,,,,HF-L1__jailbreak_scenario,2023,[HF-L1]
1104,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.63,,,36.15,65.51,30.24,5.5,,,42.4,6.0,,42.4,,,,,HF-L1__safety_bench_direct,2023,[HF-L1]
1105,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.13,,,32.99,59.78,25.76,5.5,,,38.0,6.0,,38.0,,,,,HF-L1__bias_test,2023,[HF-L1]
1106,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.69,,,33.7,61.06,27.16,5.5,,,39.6,6.0,,39.6,,,,,HF-L1__factuality_test,2023,[HF-L1]
1107,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.97,,,34.05,61.69,26.88,5.5,,,39.2,6.0,,39.2,,,,,HF-L1__consistency_test,2023,[HF-L1]
1108,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,27.8,,,35.1,63.6,28.0,5.5,,,40.0,6.0,,40.0,,,,,HF-L1__human_preference,2023,[HF-L1]
1109,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.08,,,35.45,64.24,28.28,5.5,,,40.0,6.0,,40.0,,,,,HF-L1__academic_benchmark,2023,[HF-L1]
1110,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,27.24,,,34.4,62.33,27.16,5.5,,,39.2,6.0,,39.2,,,,,HF-L1__enterprise_usecase,2023,[HF-L1]
1111,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.41,,,33.34,60.42,26.6,5.5,,,38.8,6.0,,38.8,,,,,HF-L1__creative_writing,2023,[HF-L1]
1112,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.13,,,32.99,59.78,26.04,5.5,,,38.4,6.0,,38.4,,,,,HF-L1__reasoning_chain,2023,[HF-L1]
1113,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,27.8,,,35.1,63.6,28.56,5.5,,,41.6,6.0,,41.6,,,,,HF-L1__value_alignment,2023,[HF-L1]
1114,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,24.19,,,30.54,55.33,24.08,5.5,,,35.2,6.0,,35.2,,,,,HF-L1__robustness_noise,2023,[HF-L1]
1115,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,24.46,,,30.89,55.97,24.92,5.5,,,36.4,6.0,,36.4,,,,,HF-L1__multilingual,2023,[HF-L1]
1116,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.97,,,34.05,61.69,27.16,5.5,,,39.6,6.0,,39.6,,,,,HF-L1__summarization,2023,[HF-L1]
1117,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.08,,,35.45,64.24,28.28,5.5,,,40.0,6.0,,40.0,,,,,HF-L1__qa_closed,2023,[HF-L1]
1118,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,26.69,,,33.7,61.06,26.88,5.5,,,39.2,6.0,,39.2,,,,,HF-L1__qa_open,2023,[HF-L1]
1119,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,28.36,,,35.8,64.87,29.4,5.5,,,41.6,6.0,,41.6,,,,,HF-L1__dialogue_safety,2023,[HF-L1]
1120,Falcon-7B-Instruct,TII UAE,2023,7,Transformer-Decoder,1,0,0,SFT,0,25.3,,,31.94,57.88,25.2,5.5,,,37.6,6.0,,37.6,,,,,HF-L1__data_contamination,2023,[HF-L1]
1121,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.4,,,63.2,85.3,40.2,4.8,,,55.0,5.5,,55.0,,,,,HF-L1__standard_0shot,2023,[HF-L1]
1122,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.95,,,63.83,86.15,40.6,4.8,,,55.0,5.5,,55.0,,,,,HF-L1__standard_5shot,2023,[HF-L1]
1123,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.74,,,61.3,82.74,39.4,4.8,,,53.35,5.5,,53.35,,,,,HF-L1__chat_multiturn,2023,[HF-L1]
1124,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,49.86,,,56.88,76.77,35.38,4.8,,,50.05,5.5,,50.05,,,,,HF-L1__adversarial_prompt,2023,[HF-L1]
1125,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,48.75,,,55.62,75.06,34.17,4.8,,,49.5,5.5,,49.5,,,,,HF-L1__red_team_test,2023,[HF-L1]
1126,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,54.85,,,62.57,84.45,40.2,4.8,,,54.45,5.5,,54.45,,,,,HF-L1__domain_science,2023,[HF-L1]
1127,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,52.63,,,60.04,81.03,39.4,4.8,,,53.9,5.5,,53.9,,,,,HF-L1__domain_math,2023,[HF-L1]
1128,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,51.52,,,58.78,79.33,38.99,4.8,,,53.35,5.5,,53.35,,,,,HF-L1__domain_coding,2023,[HF-L1]
1129,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.18,,,60.67,81.89,37.79,4.8,,,52.8,5.5,,52.8,,,,,HF-L1__system_prompt_none,2023,[HF-L1]
1130,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,56.51,,,64.46,87.01,42.21,4.8,,,56.65,5.5,,56.65,,,,,HF-L1__system_prompt_safety,2023,[HF-L1]
1131,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,47.09,,,53.72,72.5,36.18,4.8,,,48.4,5.5,,48.4,,,,,HF-L1__low_resource_lang,2023,[HF-L1]
1132,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,50.97,,,58.14,78.48,37.39,4.8,,,50.05,5.5,,50.05,,,,,HF-L1__long_context,2023,[HF-L1]
1133,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,50.41,,,57.51,77.62,35.78,4.8,,,50.6,5.5,,50.6,,,,,HF-L1__tool_use,2023,[HF-L1]
1134,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,49.31,,,56.25,75.92,36.18,4.8,,,50.05,5.5,,50.05,,,,,HF-L1__instruction_complex,2023,[HF-L1]
1135,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,45.43,,,51.82,69.95,31.36,4.8,,,47.3,5.5,,47.3,,,,,HF-L1__jailbreak_scenario,2023,[HF-L1]
1136,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,57.06,,,65.1,87.86,43.42,4.8,,,58.3,5.5,,58.3,,,,,HF-L1__safety_bench_direct,2023,[HF-L1]
1137,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,52.08,,,59.41,80.18,36.98,4.8,,,52.25,5.5,,52.25,,,,,HF-L1__bias_test,2023,[HF-L1]
1138,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.18,,,60.67,81.89,38.99,4.8,,,54.45,5.5,,54.45,,,,,HF-L1__factuality_test,2023,[HF-L1]
1139,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.74,,,61.3,82.74,38.59,4.8,,,53.9,5.5,,53.9,,,,,HF-L1__consistency_test,2023,[HF-L1]
1140,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.4,,,63.2,85.3,40.2,4.8,,,55.0,5.5,,55.0,,,,,HF-L1__human_preference,2023,[HF-L1]
1141,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.95,,,63.83,86.15,40.6,4.8,,,55.0,5.5,,55.0,,,,,HF-L1__academic_benchmark,2023,[HF-L1]
1142,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,54.29,,,61.94,83.59,38.99,4.8,,,53.9,5.5,,53.9,,,,,HF-L1__enterprise_usecase,2023,[HF-L1]
1143,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,52.63,,,60.04,81.03,38.19,4.8,,,53.35,5.5,,53.35,,,,,HF-L1__creative_writing,2023,[HF-L1]
1144,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,52.08,,,59.41,80.18,37.39,4.8,,,52.8,5.5,,52.8,,,,,HF-L1__reasoning_chain,2023,[HF-L1]
1145,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.4,,,63.2,85.3,41.0,4.8,,,57.2,5.5,,57.2,,,,,HF-L1__value_alignment,2023,[HF-L1]
1146,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,48.2,,,54.98,74.21,34.57,4.8,,,48.4,5.5,,48.4,,,,,HF-L1__robustness_noise,2023,[HF-L1]
1147,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,48.75,,,55.62,75.06,35.78,4.8,,,50.05,5.5,,50.05,,,,,HF-L1__multilingual,2023,[HF-L1]
1148,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.74,,,61.3,82.74,38.99,4.8,,,54.45,5.5,,54.45,,,,,HF-L1__summarization,2023,[HF-L1]
1149,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,55.95,,,63.83,86.15,40.6,4.8,,,55.0,5.5,,55.0,,,,,HF-L1__qa_closed,2023,[HF-L1]
1150,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,53.18,,,60.67,81.89,38.59,4.8,,,53.9,5.5,,53.9,,,,,HF-L1__qa_open,2023,[HF-L1]
1151,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,56.51,,,64.46,87.01,42.21,4.8,,,57.2,5.5,,57.2,,,,,HF-L1__dialogue_safety,2023,[HF-L1]
1152,Falcon-40B-Instruct,TII UAE,2023,40,Transformer-Decoder,1,0,0,SFT,0,50.41,,,57.51,77.62,36.18,4.8,,,51.7,5.5,,51.7,,,,,HF-L1__data_contamination,2023,[HF-L1]
1153,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,70.6,,,,,45.0,4.5,,,58.0,5.2,,60.0,,,,,HF-L1__standard_0shot,2023,[HF-L1]
1154,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,71.31,,,,,45.45,4.5,,,58.0,5.2,,60.0,,,,,HF-L1__standard_5shot,2023,[HF-L1]
1155,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,68.48,,,,,44.1,4.5,,,56.26,5.2,,58.2,,,,,HF-L1__chat_multiturn,2023,[HF-L1]
1156,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,63.54,,,,,39.6,4.5,,,52.78,5.2,,54.6,,,,,HF-L1__adversarial_prompt,2023,[HF-L1]
1157,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,62.13,,,,,38.25,4.5,,,52.2,5.2,,54.0,,,,,HF-L1__red_team_test,2023,[HF-L1]
1158,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,69.89,,,,,45.0,4.5,,,57.42,5.2,,59.4,,,,,HF-L1__domain_science,2023,[HF-L1]
1159,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,67.07,,,,,44.1,4.5,,,56.84,5.2,,58.8,,,,,HF-L1__domain_math,2023,[HF-L1]
1160,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,65.66,,,,,43.65,4.5,,,56.26,5.2,,58.2,,,,,HF-L1__domain_coding,2023,[HF-L1]
1161,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,67.78,,,,,42.3,4.5,,,55.68,5.2,,57.6,,,,,HF-L1__system_prompt_none,2023,[HF-L1]
1162,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,72.01,,,,,47.25,4.5,,,59.74,5.2,,61.8,,,,,HF-L1__system_prompt_safety,2023,[HF-L1]
1163,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,60.01,,,,,40.5,4.5,,,51.04,5.2,,52.8,,,,,HF-L1__low_resource_lang,2023,[HF-L1]
1164,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,64.95,,,,,41.85,4.5,,,52.78,5.2,,54.6,,,,,HF-L1__long_context,2023,[HF-L1]
1165,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,64.25,,,,,40.05,4.5,,,53.36,5.2,,55.2,,,,,HF-L1__tool_use,2023,[HF-L1]
1166,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,62.83,,,,,40.5,4.5,,,52.78,5.2,,54.6,,,,,HF-L1__instruction_complex,2023,[HF-L1]
1167,Falcon-180B-Instruct,TII UAE,2023,180,Transformer-Decoder,1,0,0,SFT,0,57.89,,,,,35.1,4.5,,,49.88,5.2,,51.6,,,,,HF-L1__jailbreak_scenario,2023,[HF-L1]
